Scaffold2600	NW_012227001.1
Scaffold2601	NW_012227002.1
Scaffold2602	NW_012227003.1
Scaffold2603	NW_012227004.1
Scaffold2604	NW_012227005.1
Scaffold2605	NW_012227006.1
Scaffold2606	NW_012227007.1
Scaffold2607	NW_012227008.1
Scaffold2608	NW_012227009.1
Scaffold2609	NW_012227010.1
Scaffold2610	NW_012227011.1
Scaffold2611	NW_012227012.1
Scaffold2612	NW_012227013.1
Scaffold2613	NW_012227014.1
Scaffold2614	NW_012227015.1
Scaffold2615	NW_012227016.1
Scaffold2616	NW_012227017.1
Scaffold2617	NW_012227018.1
Scaffold2618	NW_012227019.1
Scaffold2619	NW_012227020.1
Scaffold2620	NW_012227021.1
Scaffold2621	NW_012227022.1
Scaffold2622	NW_012227023.1
Scaffold2623	NW_012227024.1
Scaffold2624	NW_012227025.1
Scaffold2625	NW_012227026.1
Scaffold2626	NW_012227027.1
Scaffold2627	NW_012227028.1
Scaffold2628	NW_012227029.1
Scaffold2629	NW_012227030.1
Scaffold2630	NW_012227031.1
Scaffold2631	NW_012227032.1
Scaffold2632	NW_012227033.1
Scaffold2633	NW_012227034.1
Scaffold2634	NW_012227035.1
Scaffold2635	NW_012227036.1
Scaffold2636	NW_012227037.1
Scaffold2637	NW_012227038.1
Scaffold2638	NW_012227039.1
Scaffold2639	NW_012227040.1
Scaffold2640	NW_012227041.1
Scaffold2641	NW_012227042.1
Scaffold2642	NW_012227043.1
Scaffold2643	NW_012227044.1
Scaffold2644	NW_012227045.1
Scaffold2645	NW_012227046.1
Scaffold2646	NW_012227047.1
Scaffold2647	NW_012227048.1
Scaffold2648	NW_012227049.1
Scaffold2649	NW_012227050.1
Scaffold2650	NW_012227051.1
Scaffold2651	NW_012227052.1
Scaffold2652	NW_012227053.1
Scaffold2653	NW_012227054.1
Scaffold2654	NW_012227055.1
Scaffold2655	NW_012227056.1
Scaffold2656	NW_012227057.1
Scaffold2657	NW_012227058.1
Scaffold2658	NW_012227059.1
Scaffold2659	NW_012227060.1
Scaffold2660	NW_012227061.1
Scaffold2661	NW_012227062.1
Scaffold2662	NW_012227063.1
Scaffold2663	NW_012227064.1
Scaffold2664	NW_012227065.1
Scaffold2665	NW_012227066.1
Scaffold2666	NW_012227067.1
Scaffold2667	NW_012227068.1
Scaffold2668	NW_012227069.1
Scaffold2669	NW_012227070.1
Scaffold2670	NW_012227071.1
Scaffold2671	NW_012227072.1
Scaffold2672	NW_012227073.1
Scaffold2673	NW_012227074.1
Scaffold2674	NW_012227075.1
Scaffold2675	NW_012227076.1
Scaffold2676	NW_012227077.1
Scaffold2677	NW_012227078.1
Scaffold2678	NW_012227079.1
Scaffold2679	NW_012227080.1
Scaffold2680	NW_012227081.1
Scaffold2681	NW_012227082.1
Scaffold2682	NW_012227083.1
Scaffold2683	NW_012227084.1
Scaffold2684	NW_012227085.1
Scaffold2685	NW_012227086.1
Scaffold2686	NW_012227087.1
Scaffold2687	NW_012227088.1
Scaffold2688	NW_012227089.1
Scaffold2689	NW_012227090.1
Scaffold2690	NW_012227091.1
Scaffold2691	NW_012227092.1
Scaffold2692	NW_012227093.1
Scaffold2693	NW_012227094.1
Scaffold2694	NW_012227095.1
Scaffold2695	NW_012227096.1
Scaffold2696	NW_012227097.1
Scaffold2697	NW_012227098.1
Scaffold2698	NW_012227099.1
Scaffold2699	NW_012227100.1
Scaffold2700	NW_012227101.1
Scaffold2701	NW_012227102.1
Scaffold2702	NW_012227103.1
Scaffold2703	NW_012227104.1
Scaffold2704	NW_012227105.1
Scaffold2705	NW_012227106.1
Scaffold2706	NW_012227107.1
Scaffold2707	NW_012227108.1
Scaffold2708	NW_012227109.1
Scaffold2709	NW_012227110.1
Scaffold2710	NW_012227111.1
Scaffold2711	NW_012227112.1
Scaffold2712	NW_012227113.1
Scaffold2713	NW_012227114.1
Scaffold2714	NW_012227115.1
Scaffold2715	NW_012227116.1
Scaffold2716	NW_012227117.1
Scaffold2717	NW_012227118.1
Scaffold2718	NW_012227119.1
Scaffold2719	NW_012227120.1
Scaffold2720	NW_012227121.1
Scaffold2721	NW_012227122.1
Scaffold2722	NW_012227123.1
Scaffold2723	NW_012227124.1
Scaffold2724	NW_012227125.1
Scaffold2725	NW_012227126.1
Scaffold2726	NW_012227127.1
Scaffold2727	NW_012227128.1
Scaffold2728	NW_012227129.1
Scaffold2729	NW_012227130.1
Scaffold2730	NW_012227131.1
Scaffold2731	NW_012227132.1
Scaffold2732	NW_012227133.1
Scaffold2733	NW_012227134.1
Scaffold2734	NW_012227135.1
Scaffold2735	NW_012227136.1
Scaffold2736	NW_012227137.1
Scaffold2737	NW_012227138.1
Scaffold2738	NW_012227139.1
Scaffold2739	NW_012227140.1
Scaffold2740	NW_012227141.1
Scaffold2741	NW_012227142.1
Scaffold2742	NW_012227143.1
Scaffold2743	NW_012227144.1
Scaffold2744	NW_012227145.1
Scaffold2745	NW_012227146.1
Scaffold2746	NW_012227147.1
Scaffold2747	NW_012227148.1
Scaffold2748	NW_012227149.1
Scaffold2749	NW_012227150.1
Scaffold2750	NW_012227151.1
Scaffold2751	NW_012227152.1
Scaffold2752	NW_012227153.1
Scaffold2753	NW_012227154.1
Scaffold2754	NW_012227155.1
Scaffold2755	NW_012227156.1
Scaffold2756	NW_012227157.1
Scaffold2757	NW_012227158.1
Scaffold2758	NW_012227159.1
Scaffold2759	NW_012227160.1
Scaffold2760	NW_012227161.1
Scaffold2761	NW_012227162.1
Scaffold2762	NW_012227163.1
Scaffold2763	NW_012227164.1
Scaffold2764	NW_012227165.1
Scaffold2765	NW_012227166.1
Scaffold2766	NW_012227167.1
Scaffold2767	NW_012227168.1
Scaffold2768	NW_012227169.1
Scaffold2769	NW_012227170.1
Scaffold2770	NW_012227171.1
Scaffold2771	NW_012227172.1
Scaffold2772	NW_012227173.1
Scaffold2773	NW_012227174.1
Scaffold2774	NW_012227175.1
Scaffold2775	NW_012227176.1
Scaffold2776	NW_012227177.1
Scaffold2777	NW_012227178.1
Scaffold2778	NW_012227179.1
Scaffold2779	NW_012227180.1
Scaffold2780	NW_012227181.1
Scaffold2781	NW_012227182.1
Scaffold2782	NW_012227183.1
Scaffold2783	NW_012227184.1
Scaffold2784	NW_012227185.1
Scaffold2785	NW_012227186.1
Scaffold2786	NW_012227187.1
Scaffold2787	NW_012227188.1
Scaffold2788	NW_012227189.1
Scaffold2789	NW_012227190.1
Scaffold2790	NW_012227191.1
Scaffold2791	NW_012227192.1
Scaffold2792	NW_012227193.1
Scaffold2793	NW_012227194.1
Scaffold2794	NW_012227195.1
Scaffold2795	NW_012227196.1
Scaffold2796	NW_012227197.1
Scaffold2797	NW_012227198.1
Scaffold2798	NW_012227199.1
Scaffold2799	NW_012227200.1
Scaffold2800	NW_012227201.1
Scaffold2801	NW_012227202.1
Scaffold2802	NW_012227203.1
Scaffold2803	NW_012227204.1
Scaffold2804	NW_012227205.1
Scaffold2805	NW_012227206.1
Scaffold2806	NW_012227207.1
Scaffold2807	NW_012227208.1
Scaffold2808	NW_012227209.1
Scaffold2809	NW_012227210.1
Scaffold2810	NW_012227211.1
Scaffold2811	NW_012227212.1
Scaffold2812	NW_012227213.1
Scaffold2813	NW_012227214.1
Scaffold2814	NW_012227215.1
Scaffold2815	NW_012227216.1
Scaffold2816	NW_012227217.1
Scaffold2817	NW_012227218.1
Scaffold2818	NW_012227219.1
Scaffold2819	NW_012227220.1
Scaffold2820	NW_012227221.1
Scaffold2821	NW_012227222.1
Scaffold2822	NW_012227223.1
Scaffold2823	NW_012227224.1
Scaffold2824	NW_012227225.1
Scaffold2825	NW_012227226.1
Scaffold2826	NW_012227227.1
Scaffold2827	NW_012227228.1
Scaffold2828	NW_012227229.1
Scaffold2829	NW_012227230.1
Scaffold2830	NW_012227231.1
Scaffold2831	NW_012227232.1
Scaffold2832	NW_012227233.1
Scaffold2833	NW_012227234.1
Scaffold2834	NW_012227235.1
Scaffold2835	NW_012227236.1
Scaffold2836	NW_012227237.1
Scaffold2837	NW_012227238.1
Scaffold2838	NW_012227239.1
Scaffold2839	NW_012227240.1
Scaffold2840	NW_012227241.1
Scaffold2841	NW_012227242.1
Scaffold2842	NW_012227243.1
Scaffold2843	NW_012227244.1
Scaffold2844	NW_012227245.1
Scaffold2845	NW_012227246.1
Scaffold2846	NW_012227247.1
Scaffold2847	NW_012227248.1
Scaffold2848	NW_012227249.1
Scaffold2849	NW_012227250.1
Scaffold2850	NW_012227251.1
Scaffold2851	NW_012227252.1
Scaffold2852	NW_012227253.1
Scaffold2853	NW_012227254.1
Scaffold2854	NW_012227255.1
Scaffold2855	NW_012227256.1
Scaffold2856	NW_012227257.1
Scaffold2857	NW_012227258.1
Scaffold2858	NW_012227259.1
Scaffold2859	NW_012227260.1
Scaffold2860	NW_012227261.1
Scaffold2861	NW_012227262.1
Scaffold2862	NW_012227263.1
Scaffold2863	NW_012227264.1
Scaffold2864	NW_012227265.1
Scaffold2865	NW_012227266.1
Scaffold2866	NW_012227267.1
Scaffold2867	NW_012227268.1
Scaffold2868	NW_012227269.1
Scaffold2869	NW_012227270.1
Scaffold2870	NW_012227271.1
Scaffold2871	NW_012227272.1
Scaffold2872	NW_012227273.1
Scaffold2873	NW_012227274.1
Scaffold2874	NW_012227275.1
Scaffold2875	NW_012227276.1
Scaffold2876	NW_012227277.1
Scaffold2877	NW_012227278.1
Scaffold2878	NW_012227279.1
Scaffold2879	NW_012227280.1
Scaffold2880	NW_012227281.1
Scaffold2881	NW_012227282.1
Scaffold2882	NW_012227283.1
Scaffold2883	NW_012227284.1
Scaffold2884	NW_012227285.1
Scaffold2885	NW_012227286.1
Scaffold2886	NW_012227287.1
Scaffold2887	NW_012227288.1
Scaffold2888	NW_012227289.1
Scaffold2889	NW_012227290.1
Scaffold2890	NW_012227291.1
Scaffold2891	NW_012227292.1
Scaffold2892	NW_012227293.1
Scaffold2893	NW_012227294.1
Scaffold2894	NW_012227295.1
Scaffold2895	NW_012227296.1
Scaffold2896	NW_012227297.1
Scaffold2897	NW_012227298.1
Scaffold2898	NW_012227299.1
Scaffold2899	NW_012227300.1
Scaffold2900	NW_012227301.1
Scaffold2901	NW_012227302.1
Scaffold2902	NW_012227303.1
Scaffold2903	NW_012227304.1
Scaffold2904	NW_012227305.1
Scaffold2905	NW_012227306.1
Scaffold2906	NW_012227307.1
Scaffold2907	NW_012227308.1
Scaffold2908	NW_012227309.1
Scaffold2909	NW_012227310.1
Scaffold2910	NW_012227311.1
Scaffold2911	NW_012227312.1
Scaffold2912	NW_012227313.1
Scaffold2913	NW_012227314.1
Scaffold2914	NW_012227315.1
Scaffold2915	NW_012227316.1
Scaffold2916	NW_012227317.1
Scaffold2917	NW_012227318.1
Scaffold2918	NW_012227319.1
Scaffold2919	NW_012227320.1
Scaffold2920	NW_012227321.1
Scaffold2921	NW_012227322.1
Scaffold2922	NW_012227323.1
Scaffold2923	NW_012227324.1
Scaffold2924	NW_012227325.1
Scaffold2925	NW_012227326.1
Scaffold2926	NW_012227327.1
Scaffold2927	NW_012227328.1
Scaffold2928	NW_012227329.1
Scaffold2929	NW_012227330.1
Scaffold2930	NW_012227331.1
Scaffold2931	NW_012227332.1
Scaffold2932	NW_012227333.1
Scaffold2933	NW_012227334.1
Scaffold2934	NW_012227335.1
Scaffold2935	NW_012227336.1
Scaffold2936	NW_012227337.1
Scaffold2937	NW_012227338.1
Scaffold2938	NW_012227339.1
Scaffold2939	NW_012227340.1
Scaffold2940	NW_012227341.1
Scaffold2941	NW_012227342.1
Scaffold2942	NW_012227343.1
Scaffold2943	NW_012227344.1
Scaffold2944	NW_012227345.1
Scaffold2945	NW_012227346.1
Scaffold2946	NW_012227347.1
Scaffold2947	NW_012227348.1
Scaffold2948	NW_012227349.1
Scaffold2949	NW_012227350.1
Scaffold2950	NW_012227351.1
Scaffold2951	NW_012227352.1
Scaffold2952	NW_012227353.1
Scaffold2953	NW_012227354.1
Scaffold2954	NW_012227355.1
Scaffold2955	NW_012227356.1
Scaffold2956	NW_012227357.1
Scaffold2957	NW_012227358.1
Scaffold2958	NW_012227359.1
Scaffold2959	NW_012227360.1
Scaffold2960	NW_012227361.1
Scaffold2961	NW_012227362.1
Scaffold2962	NW_012227363.1
Scaffold2963	NW_012227364.1
Scaffold2964	NW_012227365.1
Scaffold2965	NW_012227366.1
Scaffold2966	NW_012227367.1
Scaffold2967	NW_012227368.1
Scaffold2968	NW_012227369.1
Scaffold2969	NW_012227370.1
Scaffold2970	NW_012227371.1
Scaffold2971	NW_012227372.1
Scaffold2972	NW_012227373.1
Scaffold2973	NW_012227374.1
Scaffold2974	NW_012227375.1
Scaffold2975	NW_012227376.1
Scaffold2976	NW_012227377.1
Scaffold2977	NW_012227378.1
Scaffold2978	NW_012227379.1
Scaffold2979	NW_012227380.1
Scaffold2980	NW_012227381.1
Scaffold2981	NW_012227382.1
Scaffold2982	NW_012227383.1
Scaffold2983	NW_012227384.1
Scaffold2984	NW_012227385.1
Scaffold2985	NW_012227386.1
Scaffold2986	NW_012227387.1
Scaffold2987	NW_012227388.1
Scaffold2988	NW_012227389.1
Scaffold2989	NW_012227390.1
Scaffold2990	NW_012227391.1
Scaffold2991	NW_012227392.1
Scaffold2992	NW_012227393.1
Scaffold2993	NW_012227394.1
Scaffold2994	NW_012227395.1
Scaffold2995	NW_012227396.1
Scaffold2996	NW_012227397.1
Scaffold2997	NW_012227398.1
Scaffold2998	NW_012227399.1
Scaffold2999	NW_012227400.1
Scaffold3000	NW_012227401.1
Scaffold3001	NW_012227402.1
Scaffold3002	NW_012227403.1
Scaffold3003	NW_012227404.1
Scaffold3004	NW_012227405.1
Scaffold3005	NW_012227406.1
Scaffold3006	NW_012227407.1
Scaffold3007	NW_012227408.1
Scaffold3008	NW_012227409.1
Scaffold3009	NW_012227410.1
Scaffold3010	NW_012227411.1
Scaffold3011	NW_012227412.1
Scaffold3012	NW_012227413.1
Scaffold3013	NW_012227414.1
Scaffold3014	NW_012227415.1
Scaffold3015	NW_012227416.1
Scaffold3016	NW_012227417.1
Scaffold3017	NW_012227418.1
Scaffold3018	NW_012227419.1
Scaffold3019	NW_012227420.1
Scaffold3020	NW_012227421.1
Scaffold3021	NW_012227422.1
Scaffold3022	NW_012227423.1
Scaffold3023	NW_012227424.1
Scaffold3024	NW_012227425.1
Scaffold3025	NW_012227426.1
Scaffold3026	NW_012227427.1
Scaffold3027	NW_012227428.1
Scaffold3028	NW_012227429.1
Scaffold3029	NW_012227430.1
Scaffold3030	NW_012227431.1
Scaffold3031	NW_012227432.1
Scaffold3032	NW_012227433.1
Scaffold3033	NW_012227434.1
Scaffold3034	NW_012227435.1
Scaffold3035	NW_012227436.1
Scaffold3036	NW_012227437.1
Scaffold3037	NW_012227438.1
Scaffold3038	NW_012227439.1
Scaffold3039	NW_012227440.1
Scaffold3040	NW_012227441.1
Scaffold3041	NW_012227442.1
Scaffold3042	NW_012227443.1
Scaffold3043	NW_012227444.1
Scaffold3044	NW_012227445.1
Scaffold3045	NW_012227446.1
Scaffold3046	NW_012227447.1
Scaffold3047	NW_012227448.1
Scaffold3048	NW_012227449.1
Scaffold3049	NW_012227450.1
Scaffold3050	NW_012227451.1
Scaffold3051	NW_012227452.1
Scaffold3052	NW_012227453.1
Scaffold3053	NW_012227454.1
Scaffold3054	NW_012227455.1
Scaffold3055	NW_012227456.1
Scaffold3056	NW_012227457.1
Scaffold3057	NW_012227458.1
Scaffold3058	NW_012227459.1
Scaffold3059	NW_012227460.1
Scaffold3060	NW_012227461.1
Scaffold3061	NW_012227462.1
Scaffold3062	NW_012227463.1
Scaffold3063	NW_012227464.1
Scaffold3064	NW_012227465.1
Scaffold3065	NW_012227466.1
Scaffold3066	NW_012227467.1
Scaffold3067	NW_012227468.1
Scaffold3068	NW_012227469.1
Scaffold3069	NW_012227470.1
Scaffold3070	NW_012227471.1
Scaffold3071	NW_012227472.1
Scaffold3072	NW_012227473.1
Scaffold3073	NW_012227474.1
Scaffold3074	NW_012227475.1
Scaffold3075	NW_012227476.1
Scaffold3076	NW_012227477.1
Scaffold3077	NW_012227478.1
Scaffold3078	NW_012227479.1
Scaffold3079	NW_012227480.1
Scaffold3080	NW_012227481.1
Scaffold3081	NW_012227482.1
Scaffold3082	NW_012227483.1
Scaffold3083	NW_012227484.1
Scaffold3084	NW_012227485.1
Scaffold3085	NW_012227486.1
Scaffold3086	NW_012227487.1
Scaffold3087	NW_012227488.1
Scaffold3088	NW_012227489.1
Scaffold3089	NW_012227490.1
Scaffold3090	NW_012227491.1
Scaffold3091	NW_012227492.1
Scaffold3092	NW_012227493.1
Scaffold3093	NW_012227494.1
Scaffold3094	NW_012227495.1
Scaffold3095	NW_012227496.1
Scaffold3096	NW_012227497.1
Scaffold3097	NW_012227498.1
Scaffold3098	NW_012227499.1
Scaffold3099	NW_012227500.1
Scaffold3100	NW_012227501.1
Scaffold3101	NW_012227502.1
Scaffold3102	NW_012227503.1
Scaffold3103	NW_012227504.1
Scaffold3104	NW_012227505.1
Scaffold3105	NW_012227506.1
Scaffold3106	NW_012227507.1
Scaffold3107	NW_012227508.1
Scaffold3108	NW_012227509.1
Scaffold3109	NW_012227510.1
Scaffold3110	NW_012227511.1
Scaffold3111	NW_012227512.1
Scaffold3112	NW_012227513.1
Scaffold3113	NW_012227514.1
Scaffold3114	NW_012227515.1
Scaffold3115	NW_012227516.1
Scaffold3116	NW_012227517.1
Scaffold3117	NW_012227518.1
Scaffold3118	NW_012227519.1
Scaffold3119	NW_012227520.1
Scaffold3120	NW_012227521.1
Scaffold3121	NW_012227522.1
Scaffold3122	NW_012227523.1
Scaffold3123	NW_012227524.1
Scaffold3124	NW_012227525.1
Scaffold3125	NW_012227526.1
Scaffold3126	NW_012227527.1
Scaffold3127	NW_012227528.1
Scaffold3128	NW_012227529.1
Scaffold3129	NW_012227530.1
Scaffold3130	NW_012227531.1
Scaffold3131	NW_012227532.1
Scaffold3132	NW_012227533.1
Scaffold3133	NW_012227534.1
Scaffold3134	NW_012227535.1
Scaffold3135	NW_012227536.1
Scaffold3136	NW_012227537.1
Scaffold3137	NW_012227538.1
Scaffold3138	NW_012227539.1
Scaffold3139	NW_012227540.1
Scaffold3140	NW_012227541.1
Scaffold3141	NW_012227542.1
Scaffold3142	NW_012227543.1
Scaffold3143	NW_012227544.1
Scaffold3144	NW_012227545.1
Scaffold3145	NW_012227546.1
Scaffold3146	NW_012227547.1
Scaffold3147	NW_012227548.1
Scaffold3148	NW_012227549.1
Scaffold3149	NW_012227550.1
Scaffold3150	NW_012227551.1
Scaffold3151	NW_012227552.1
Scaffold3152	NW_012227553.1
Scaffold3153	NW_012227554.1
Scaffold3154	NW_012227555.1
Scaffold3155	NW_012227556.1
Scaffold3156	NW_012227557.1
Scaffold3157	NW_012227558.1
Scaffold3158	NW_012227559.1
Scaffold3159	NW_012227560.1
Scaffold3160	NW_012227561.1
Scaffold3161	NW_012227562.1
Scaffold3162	NW_012227563.1
Scaffold3163	NW_012227564.1
Scaffold3164	NW_012227565.1
Scaffold3165	NW_012227566.1
Scaffold3166	NW_012227567.1
Scaffold3167	NW_012227568.1
Scaffold3168	NW_012227569.1
Scaffold3169	NW_012227570.1
Scaffold3170	NW_012227571.1
Scaffold3171	NW_012227572.1
Scaffold3172	NW_012227573.1
Scaffold3173	NW_012227574.1
Scaffold3174	NW_012227575.1
Scaffold3175	NW_012227576.1
Scaffold3176	NW_012227577.1
Scaffold3177	NW_012227578.1
Scaffold3178	NW_012227579.1
Scaffold3179	NW_012227580.1
Scaffold3180	NW_012227581.1
Scaffold3181	NW_012227582.1
Scaffold3182	NW_012227583.1
Scaffold3183	NW_012227584.1
Scaffold3184	NW_012227585.1
Scaffold3185	NW_012227586.1
Scaffold3186	NW_012227587.1
Scaffold3187	NW_012227588.1
Scaffold3188	NW_012227589.1
Scaffold3189	NW_012227590.1
Scaffold3190	NW_012227591.1
Scaffold3191	NW_012227592.1
Scaffold3192	NW_012227593.1
Scaffold3193	NW_012227594.1
Scaffold3194	NW_012227595.1
Scaffold3195	NW_012227596.1
Scaffold3196	NW_012227597.1
Scaffold3197	NW_012227598.1
Scaffold3198	NW_012227599.1
Scaffold3199	NW_012227600.1
Scaffold3200	NW_012227601.1
Scaffold3201	NW_012227602.1
Scaffold3202	NW_012227603.1
Scaffold3203	NW_012227604.1
Scaffold3204	NW_012227605.1
Scaffold3205	NW_012227606.1
Scaffold3206	NW_012227607.1
Scaffold3207	NW_012227608.1
Scaffold3208	NW_012227609.1
Scaffold3209	NW_012227610.1
Scaffold3210	NW_012227611.1
Scaffold3211	NW_012227612.1
Scaffold3212	NW_012227613.1
Scaffold3213	NW_012227614.1
Scaffold3214	NW_012227615.1
Scaffold3215	NW_012227616.1
Scaffold3216	NW_012227617.1
Scaffold3217	NW_012227618.1
Scaffold3218	NW_012227619.1
Scaffold3219	NW_012227620.1
Scaffold3220	NW_012227621.1
Scaffold3221	NW_012227622.1
Scaffold3222	NW_012227623.1
Scaffold3223	NW_012227624.1
Scaffold3224	NW_012227625.1
Scaffold3225	NW_012227626.1
Scaffold3226	NW_012227627.1
Scaffold3227	NW_012227628.1
Scaffold3228	NW_012227629.1
Scaffold3229	NW_012227630.1
Scaffold3230	NW_012227631.1
Scaffold3231	NW_012227632.1
Scaffold3232	NW_012227633.1
Scaffold3233	NW_012227634.1
Scaffold3234	NW_012227635.1
Scaffold3235	NW_012227636.1
Scaffold3236	NW_012227637.1
Scaffold3237	NW_012227638.1
Scaffold3238	NW_012227639.1
Scaffold3239	NW_012227640.1
Scaffold3240	NW_012227641.1
Scaffold3241	NW_012227642.1
Scaffold3242	NW_012227643.1
Scaffold3243	NW_012227644.1
Scaffold3244	NW_012227645.1
Scaffold3245	NW_012227646.1
Scaffold3246	NW_012227647.1
Scaffold3247	NW_012227648.1
Scaffold3248	NW_012227649.1
Scaffold3249	NW_012227650.1
Scaffold3250	NW_012227651.1
Scaffold3251	NW_012227652.1
Scaffold3252	NW_012227653.1
Scaffold3253	NW_012227654.1
Scaffold3254	NW_012227655.1
Scaffold3255	NW_012227656.1
Scaffold3256	NW_012227657.1
Scaffold3257	NW_012227658.1
Scaffold3258	NW_012227659.1
Scaffold3259	NW_012227660.1
Scaffold3260	NW_012227661.1
Scaffold3261	NW_012227662.1
Scaffold3262	NW_012227663.1
Scaffold3263	NW_012227664.1
Scaffold3264	NW_012227665.1
Scaffold3265	NW_012227666.1
Scaffold3266	NW_012227667.1
Scaffold3267	NW_012227668.1
Scaffold3268	NW_012227669.1
Scaffold3269	NW_012227670.1
Scaffold3270	NW_012227671.1
Scaffold3271	NW_012227672.1
Scaffold3272	NW_012227673.1
Scaffold3273	NW_012227674.1
Scaffold3274	NW_012227675.1
Scaffold3275	NW_012227676.1
Scaffold3276	NW_012227677.1
Scaffold3277	NW_012227678.1
Scaffold3278	NW_012227679.1
Scaffold3279	NW_012227680.1
Scaffold3280	NW_012227681.1
Scaffold3281	NW_012227682.1
Scaffold3282	NW_012227683.1
Scaffold3283	NW_012227684.1
Scaffold3284	NW_012227685.1
Scaffold3285	NW_012227686.1
Scaffold3286	NW_012227687.1
Scaffold3287	NW_012227688.1
Scaffold3288	NW_012227689.1
Scaffold3289	NW_012227690.1
Scaffold3290	NW_012227691.1
Scaffold3291	NW_012227692.1
Scaffold3292	NW_012227693.1
Scaffold3293	NW_012227694.1
Scaffold3294	NW_012227695.1
Scaffold3295	NW_012227696.1
Scaffold3296	NW_012227697.1
Scaffold3297	NW_012227698.1
Scaffold3298	NW_012227699.1
Scaffold3299	NW_012227700.1
Scaffold3300	NW_012227701.1
Scaffold3301	NW_012227702.1
Scaffold3302	NW_012227703.1
Scaffold3303	NW_012227704.1
Scaffold3304	NW_012227705.1
Scaffold3305	NW_012227706.1
Scaffold3306	NW_012227707.1
Scaffold3307	NW_012227708.1
Scaffold3308	NW_012227709.1
Scaffold3309	NW_012227710.1
Scaffold3310	NW_012227711.1
Scaffold3311	NW_012227712.1
Scaffold3312	NW_012227713.1
Scaffold3313	NW_012227714.1
Scaffold3314	NW_012227715.1
Scaffold3315	NW_012227716.1
Scaffold3316	NW_012227717.1
Scaffold3317	NW_012227718.1
Scaffold3318	NW_012227719.1
Scaffold3319	NW_012227720.1
Scaffold3320	NW_012227721.1
Scaffold3321	NW_012227722.1
Scaffold3322	NW_012227723.1
Scaffold3323	NW_012227724.1
Scaffold3324	NW_012227725.1
Scaffold3325	NW_012227726.1
Scaffold3326	NW_012227727.1
Scaffold3327	NW_012227728.1
Scaffold3328	NW_012227729.1
Scaffold3329	NW_012227730.1
Scaffold3330	NW_012227731.1
Scaffold3331	NW_012227732.1
Scaffold3332	NW_012227733.1
Scaffold3333	NW_012227734.1
Scaffold3334	NW_012227735.1
Scaffold3335	NW_012227736.1
Scaffold3336	NW_012227737.1
Scaffold3337	NW_012227738.1
Scaffold3338	NW_012227739.1
Scaffold3339	NW_012227740.1
Scaffold3340	NW_012227741.1
Scaffold3341	NW_012227742.1
Scaffold3342	NW_012227743.1
Scaffold3343	NW_012227744.1
Scaffold3344	NW_012227745.1
Scaffold3345	NW_012227746.1
Scaffold3346	NW_012227747.1
Scaffold3347	NW_012227748.1
Scaffold3348	NW_012227749.1
Scaffold3349	NW_012227750.1
Scaffold3350	NW_012227751.1
Scaffold3351	NW_012227752.1
Scaffold3352	NW_012227753.1
Scaffold3353	NW_012227754.1
Scaffold3354	NW_012227755.1
Scaffold3355	NW_012227756.1
Scaffold3356	NW_012227757.1
Scaffold3357	NW_012227758.1
Scaffold3358	NW_012227759.1
Scaffold3359	NW_012227760.1
Scaffold3360	NW_012227761.1
Scaffold3361	NW_012227762.1
Scaffold3362	NW_012227763.1
Scaffold3363	NW_012227764.1
Scaffold3364	NW_012227765.1
Scaffold3365	NW_012227766.1
Scaffold3366	NW_012227767.1
Scaffold3367	NW_012227768.1
Scaffold3368	NW_012227769.1
Scaffold3369	NW_012227770.1
Scaffold3370	NW_012227771.1
Scaffold3371	NW_012227772.1
Scaffold3372	NW_012227773.1
Scaffold3373	NW_012227774.1
Scaffold3374	NW_012227775.1
Scaffold3375	NW_012227776.1
Scaffold3376	NW_012227777.1
Scaffold3377	NW_012227778.1
Scaffold3378	NW_012227779.1
Scaffold3379	NW_012227780.1
Scaffold3380	NW_012227781.1
Scaffold3381	NW_012227782.1
Scaffold3382	NW_012227783.1
Scaffold3383	NW_012227784.1
Scaffold3384	NW_012227785.1
Scaffold3385	NW_012227786.1
Scaffold3386	NW_012227787.1
Scaffold3387	NW_012227788.1
Scaffold3388	NW_012227789.1
Scaffold3389	NW_012227790.1
Scaffold3390	NW_012227791.1
Scaffold3391	NW_012227792.1
Scaffold3392	NW_012227793.1
Scaffold3393	NW_012227794.1
Scaffold3394	NW_012227795.1
Scaffold3395	NW_012227796.1
Scaffold3396	NW_012227797.1
Scaffold3397	NW_012227798.1
Scaffold3398	NW_012227799.1
Scaffold3399	NW_012227800.1
Scaffold3400	NW_012227801.1
Scaffold3401	NW_012227802.1
Scaffold3402	NW_012227803.1
Scaffold3403	NW_012227804.1
Scaffold3404	NW_012227805.1
Scaffold3405	NW_012227806.1
Scaffold3406	NW_012227807.1
Scaffold3407	NW_012227808.1
Scaffold3408	NW_012227809.1
Scaffold3409	NW_012227810.1
Scaffold3410	NW_012227811.1
Scaffold3411	NW_012227812.1
Scaffold3412	NW_012227813.1
Scaffold3413	NW_012227814.1
Scaffold3414	NW_012227815.1
Scaffold3415	NW_012227816.1
Scaffold3416	NW_012227817.1
Scaffold3417	NW_012227818.1
Scaffold3418	NW_012227819.1
Scaffold3419	NW_012227820.1
Scaffold3420	NW_012227821.1
Scaffold3421	NW_012227822.1
Scaffold3422	NW_012227823.1
